Predicted Temperature
80.62661532402039
79.5135242676735
79.69544378519059
79.55883830070496
82.14955068588257
83.4757973432541
85.27909405708314
86.80707000851632
87.65458029389382
87.97694318294526
87.97981827497483
89.04677872657777
89.95161804318428
90.25882118344308
90.77644219398499
91.73103984594346
91.21330679416657
90.48349994063378
87.59825393676759
86.96502979278566
85.41704530239106
83.61221672534943
83.96474782466889
80.73955542087555
81.09949516773224
78.48422612905503
78.31037358045579
79.90834745168686
81.87260247707367
84.03977367401124
85.10345897674561
86.48078377723695
87.97141391634942
88.88716870784761
88.45886545062066
88.995986700058
89.62851707458496
90.34362753629685
90.56722069621087
90.53607006788255
90.16108071446419
89.93984105348588
88.14007395505907
87.45876766324044
84.24142384290695
82.89044329166413
80.27661116600036
79.45772013664246
77.42505285978318
76.93633152484894
76.98997965335846
77.28098808765412
79.79420338630676
82.49826352119446
83.88023834943772
83.91084396362305
85.4674752521515
86.33509219169618
87.9010703778267
89.325648727417
90.44878361582757
91.16660142421723
91.59377034306527
91.66707379579545
90.95151010513307
89.18709613084793
86.77367159247399
84.27075079441072
80.40977438926697
78.83646098375321
76.89453064918519
74.85029590606689
75.085157122612
75.52269523620606
74.41654060840607
76.33110376358033
80.88275298118592
81.13273026943207
82.80503875255586
85.39140115261078
85.7161586856842
86.50720778465272
87.66828477263451
88.408676674366
89.12299461841585
89.79003749132157
89.88555865764619
90.6160447216034
90.24404756546022
88.35880249977113
85.81238248348237
82.17838642835618
81.22886038303376
79.38371848344804
77.15882769346237
79.03718697071076
77.33622631549835
76.23785507202149
78.24337165594102
80.1395676445961
80.88256434679032
81.0952565908432
83.04878983974457
84.83733129262924
85.66802146673203
86.50046758651735
87.1707710492611
87.3076037812233
87.72458201169968
88.42486188530923
89.47041486501695
89.26827095508577
88.79996011495591
88.00967061758043
86.5554095697403
83.68562082529068
82.94718299865723
79.99217201948166
79.23827376842499
79.59485101222992
78.62506512641907
79.21742650270463
79.0991476726532
80.41191646575928
80.07868810892106
81.44634697914124
82.3333299612999
83.5452084708214
85.50515528917313
86.38476760387421
87.03771290421487
87.22863053560258
87.33907913923264
87.55256390094758
88.1416532933712
87.6080939424038
88.13548406243325
87.7852286028862
87.86357011318208
85.1646891951561
83.7046678352356
82.00030796289444
81.71345581531526
80.8567720746994
77.82631746530534
78.73372866630555
80.35360311746598
80.11257140398025
82.74977267265321
83.09057045936585
83.39103340148927
90.21862496614457
91.70855057477952
93.41434403687717
94.44053477197886
94.01184000343085
93.79113586157561
93.58323353856802
93.79302980154753
93.65463988631964
93.57912662595511
92.99667425245048
91.38306255817415
90.16873306751252
87.42796202063562
87.1112176513672
84.9494864678383
82.98509724617006
79.66743854045869
81.25650608301163
81.10765961885453
80.61083206892015
82.9468234539032
84.65469901561738
83.60885548830034
85.40478153467178
85.65830616235733
87.07135629177094
86.71784973740579
86.95446626663208
87.44913275003434
88.084163479805
88.85790189146996
88.45341720819474
89.07783377170564
88.24028502821923
86.82463769435883
85.80186453342438
82.57023957014084
81.50541866302491
78.07395644664764
78.90323376178742
75.38361218452454
76.27707077026368
76.58987723827363
78.626269094944
81.3330372095108
82.77636126041413
83.93844028949738
85.35698360443116
86.08167644023897
86.29526881217957
86.53618848443033
87.08826185822488
87.34706508398057
88.03567937612534
88.30354591488839
88.59801370143892
88.30044420838357
88.24038251042367
86.73489836215974
84.55604449272157
81.47929090023041
81.73637046337129
79.78346894979477
77.62426977157592
75.50157071590424
75.48127669334411
76.43472987890243
78.08757103919983
80.07659287452698
82.57148911476136
84.50690206766129
86.28642198562623
86.86166890501977
86.79140385866165
86.77456095933915
86.77014577507974
87.36602980375291
87.48600001335144
87.09111163020135
87.55218789815903
87.53140266656877
87.829455139637
86.3769082593918
82.57240316867829
79.5263248205185
77.18585431814193
75.07921197414399
75.32458860874176
74.13442457675934
74.80892547130586
76.26117863893509
77.11890429973603
76.64301516771317
78.586417863369
80.21186019420624
79.29941789865494
80.44330067157746
81.15161143302917
81.58749234914781
81.93207168579102
83.61183186054231
85.40018214702607
85.9467218232155
85.34764050483705
83.76980367183685
85.5388284277916
83.29570086956025
79.60775537729263
76.70997278213501
77.46391027927399
75.1036812734604
75.2341023349762
76.16147459983826
75.62455021381379
77.88754135370255
79.03606782436371
80.55918169260025
82.53505355834962
83.86314098358154
84.21362115859986
84.85436535835267
84.77320825815201
85.45839294910432
85.92990804195405
86.26242870330812
86.39077605247498
86.47151916980744
87.09614335775376
87.39848757982254
86.40527304887772
84.36579594373704
82.47958238601684
79.53173444986344
80.61392238140107
79.18446105957031
75.07351749420167
75.84941254138947
75.37753030776977
76.1211827993393
76.5186316728592
79.16680665254593
80.80530400276184
82.33241084337234
83.49345934629442
84.7032122373581
85.68134867668152
86.01106894016266
85.60413517475129
86.00878127336503
86.80490197896958
87.35048582315446
86.266429271698
88.08369315981865
87.3414959383011
86.53126183509828
83.33094891548157
81.27717357635498
78.60572566986085
76.89188850164413
75.808414311409
78.49136511802674
80.39922352313995
80.95600769281388
80.08033517837525
80.86501375198365
81.10149291992188
82.3260187959671
83.24803333759309
84.57428885698319
85.41929878711701
86.42656847953798
87.6169857120514
88.58064920902252
88.6221076309681
88.35980454087259
87.10540100216866
88.73939328193666
88.40636368751527
86.98396159648895
83.41900193214417
82.86391547203064
79.43943779230118
77.87494336128235
77.25676439285279
74.60393938541412
77.37898428916931
77.63896046638489
78.15433495521546
79.69173439741135
81.64121896982194
83.28235340356828
84.55037280082703
85.00877463817596
85.1690189242363
85.55021612167359
85.67116748332978
86.08720380783082
88.20752151250841
89.73949233531953
90.55723763227464
90.41610239028931
90.79579367756844
90.77379371643067
88.98482562065125
88.50060365915299
87.42345315217973
88.18034423351288
89.01926152586938
88.442329556942
88.74438513040543
89.02599855899811
88.95834590911866
89.92982317447664
90.54225385785104
90.92068483948708
91.73454477429391
91.88994596719743
92.24688845276833
92.57129213809968
92.43349914312364
89.50804552793504
87.74985205769539
87.48764834880829
89.48871873140335
91.11858764052393
89.67658403038979
87.5157042336464
81.79034901857376
79.06610247135163
75.48926010608673
74.12690452098846
74.24793437480926
74.83824862480164
77.38339251041413
79.90981221675874
75.5027708864212
78.5270372748375
81.00887089967728
82.4756172657013
83.86240670204164
85.09147752761841
86.0452611398697
87.64125561594963
88.05872442245484
88.09506945967675
87.90827329993249
88.06026767969132
88.9975603413582
89.18514332175256
89.23871105909349
87.70954316616059
85.4842396593094
85.25067609548569
83.6210065817833
83.50640422344209
82.95973035097123
78.92569264888763
77.68338323354722
77.22567389965057
79.02630947589874
80.92307136774063
81.84464660644532
83.36259518384934
83.77204829454422
84.06520386934281
85.21709284305574
85.32805037975312
85.6431052684784
85.71809820175172
86.73473504781724
87.66212250471116
87.63577952146531
87.88558589935303
87.25524570941926
86.58840096592904
83.7826535987854
82.49819009304048
81.01293476819993
76.42759975194932
79.78281442642212
77.32235978841781
76.4113733959198
76.92822151184082
78.6039899802208
